State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Andhra Pradesh,MAHBUBNAGAR,Small millets,2008-09,Kharif,388,Hectare,259,Tonnes,0.667525773
Andhra Pradesh,MAHBUBNAGAR,Small millets,2009-10,Kharif,303,Hectare,201,Tonnes,0.663366337
Andhra Pradesh,PRAKASAM,Small millets,2007-08,Kharif,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,PRAKASAM,Small millets,2008-09,Kharif,179,Hectare,199,Tonnes,1.111731844
Andhra Pradesh,PRAKASAM,Small millets,2008-09,Rabi,73,Hectare,53,Tonnes,0.726027397
Andhra Pradesh,PRAKASAM,Small millets,2009-10,Kharif,106,Hectare,62,Tonnes,0.58490566
Andhra Pradesh,PRAKASAM,Small millets,2009-10,Rabi,921,Hectare,866,Tonnes,0.940282302
Andhra Pradesh,RANGAREDDI,Small millets,2008-09,Kharif,23,Hectare,13,Tonnes,0.565217391
Andhra Pradesh,RANGAREDDI,Small millets,2009-10,Kharif,8,Hectare,4,Tonnes,0.5
Andhra Pradesh,SRIKAKULAM,Small millets,2008-09,Kharif,142,Hectare,108,Tonnes,0.76056338
Andhra Pradesh,SRIKAKULAM,Small millets,2009-10,Kharif,87,Hectare,60,Tonnes,0.689655172
Andhra Pradesh,VISAKHAPATANAM,Small millets,2007-08,Kharif,19000,Hectare,8000,Tonnes,0.421052632
Andhra Pradesh,VISAKHAPATANAM,Small millets,2008-09,Kharif,18153,Hectare,8041,Tonnes,0.442957087
Andhra Pradesh,VISAKHAPATANAM,Small millets,2009-10,Kharif,14175,Hectare,6282,Tonnes,0.443174603
Andhra Pradesh,VIZIANAGARAM,Small millets,2007-08,Kharif,3000,Hectare,2000,Tonnes,0.666666667
Andhra Pradesh,VIZIANAGARAM,Small millets,2008-09,Kharif,2246,Hectare,1285,Tonnes,0.572128228
Andhra Pradesh,VIZIANAGARAM,Small millets,2009-10,Kharif,1822,Hectare,1474,Tonnes,0.809001098
Andhra Pradesh,ADILABAD,Soyabean,2008-09,Kharif,96223,Hectare,118547,Tonnes,1.232002744
Andhra Pradesh,ADILABAD,Soyabean,2009-10,Kharif,92093,Hectare,52677,Tonnes,0.571997872
Andhra Pradesh,ANANTAPUR,Soyabean,2008-09,Kharif,182,Hectare,248,Tonnes,1.362637363
Andhra Pradesh,ANANTAPUR,Soyabean,2009-10,Kharif,24,Hectare,20,Tonnes,0.833333333
Andhra Pradesh,EAST GODAVARI,Soyabean,2008-09,Kharif,155,Hectare,212,Tonnes,1.367741935
Andhra Pradesh,EAST GODAVARI,Soyabean,2009-10,Kharif,28,Hectare,23,Tonnes,0.821428571
Andhra Pradesh,KADAPA,Soyabean,2008-09,Kharif,6,Hectare,8,Tonnes,1.333333333
Andhra Pradesh,KADAPA,Soyabean,2009-10,Kharif,37,Hectare,30,Tonnes,0.810810811
Andhra Pradesh,KARIMNAGAR,Soyabean,2008-09,Kharif,61,Hectare,83,Tonnes,1.360655738
Andhra Pradesh,KARIMNAGAR,Soyabean,2009-10,Kharif,1808,Hectare,1490,Tonnes,0.824115044
Andhra Pradesh,KURNOOL,Soyabean,2008-09,Kharif,89,Hectare,121,Tonnes,1.359550562
Andhra Pradesh,KURNOOL,Soyabean,2009-10,Kharif,73,Hectare,60,Tonnes,0.821917808
Andhra Pradesh,MEDAK,Soyabean,2008-09,Kharif,1270,Hectare,1580,Tonnes,1.244094488
Andhra Pradesh,MEDAK,Soyabean,2009-10,Kharif,4366,Hectare,947,Tonnes,0.216903344
Andhra Pradesh,NIZAMABAD,Soyabean,2008-09,Kharif,44082,Hectare,73088,Tonnes,1.658000998
Andhra Pradesh,NIZAMABAD,Soyabean,2009-10,Kharif,57852,Hectare,73530,Tonnes,1.271001867
Andhra Pradesh,PRAKASAM,Soyabean,2008-09,Kharif,21,Hectare,29,Tonnes,1.380952381
Andhra Pradesh,RANGAREDDI,Soyabean,2008-09,Kharif,9,Hectare,12,Tonnes,1.333333333
Andhra Pradesh,RANGAREDDI,Soyabean,2009-10,Kharif,6,Hectare,5,Tonnes,0.833333333
Andhra Pradesh,WARANGAL,Soyabean,2008-09,Kharif,30,Hectare,41,Tonnes,1.366666667
Andhra Pradesh,WARANGAL,Soyabean,2009-10,Kharif,4,Hectare,3,Tonnes,0.75
Andhra Pradesh,WEST GODAVARI,Soyabean,2009-10,Kharif,5,Hectare,,Tonnes,0
Andhra Pradesh,ADILABAD,Sugarcane,2008-09,Whole Year,40,Hectare,3400,Tonnes,85
Andhra Pradesh,ANANTAPUR,Sugarcane,2008-09,Whole Year,131,Hectare,12305,Tonnes,93.93129771
Andhra Pradesh,ANANTAPUR,Sugarcane,2009-10,Whole Year,112,Hectare,9968,Tonnes,89
Andhra Pradesh,CHITTOOR,Sugarcane,2007-08,Whole Year,30000,Hectare,2819000,Tonnes,93.96666667
Andhra Pradesh,CHITTOOR,Sugarcane,2008-09,Whole Year,26916,Hectare,2263880,Tonnes,84.1090801
Andhra Pradesh,CHITTOOR,Sugarcane,2009-10,Whole Year,27193,Hectare,2261081,Tonnes,83.14937668
Andhra Pradesh,EAST GODAVARI,Sugarcane,2007-08,Whole Year,17000,Hectare,1488000,Tonnes,87.52941176
Andhra Pradesh,EAST GODAVARI,Sugarcane,2008-09,Whole Year,13592,Hectare,1159182,Tonnes,85.28413773
Andhra Pradesh,EAST GODAVARI,Sugarcane,2009-10,Whole Year,10879,Hectare,1017609,Tonnes,93.53883629
Andhra Pradesh,GUNTUR,Sugarcane,2007-08,Whole Year,2000,Hectare,117000,Tonnes,58.5
Andhra Pradesh,GUNTUR,Sugarcane,2008-09,Whole Year,762,Hectare,57402,Tonnes,75.33070866
Andhra Pradesh,GUNTUR,Sugarcane,2009-10,Whole Year,409,Hectare,41203,Tonnes,100.7408313
Andhra Pradesh,KADAPA,Sugarcane,2007-08,Whole Year,1000,Hectare,82000,Tonnes,82
Andhra Pradesh,KADAPA,Sugarcane,2008-09,Whole Year,68,Hectare,5100,Tonnes,75
Andhra Pradesh,KADAPA,Sugarcane,2009-10,Whole Year,140,Hectare,12268,Tonnes,87.62857143
Andhra Pradesh,KARIMNAGAR,Sugarcane,2007-08,Whole Year,2000,Hectare,172000,Tonnes,86
Andhra Pradesh,KARIMNAGAR,Sugarcane,2008-09,Whole Year,1633,Hectare,138805,Tonnes,85
Andhra Pradesh,KARIMNAGAR,Sugarcane,2009-10,Whole Year,1194,Hectare,122808,Tonnes,102.8542714
Andhra Pradesh,KHAMMAM,Sugarcane,2007-08,Whole Year,5000,Hectare,532000,Tonnes,106.4
Andhra Pradesh,KHAMMAM,Sugarcane,2008-09,Whole Year,3037,Hectare,282130,Tonnes,92.89759631
Andhra Pradesh,KHAMMAM,Sugarcane,2009-10,Whole Year,1150,Hectare,113125,Tonnes,98.36956522
Andhra Pradesh,KRISHNA,Sugarcane,2007-08,Whole Year,16000,Hectare,1655000,Tonnes,103.4375
Andhra Pradesh,KRISHNA,Sugarcane,2008-09,Whole Year,11255,Hectare,1073337,Tonnes,95.36534873
Andhra Pradesh,KRISHNA,Sugarcane,2009-10,Whole Year,9494,Hectare,829393,Tonnes,87.35970086
Andhra Pradesh,KURNOOL,Sugarcane,2007-08,Whole Year,2000,Hectare,143000,Tonnes,71.5
Andhra Pradesh,KURNOOL,Sugarcane,2008-09,Whole Year,1055,Hectare,94785,Tonnes,89.8436019
Andhra Pradesh,KURNOOL,Sugarcane,2009-10,Whole Year,1406,Hectare,116158,Tonnes,82.61593172
Andhra Pradesh,MAHBUBNAGAR,Sugarcane,2008-09,Whole Year,78,Hectare,6351,Tonnes,81.42307692
Andhra Pradesh,MAHBUBNAGAR,Sugarcane,2009-10,Whole Year,130,Hectare,11440,Tonnes,88
Andhra Pradesh,MEDAK,Sugarcane,2007-08,Whole Year,33000,Hectare,2645000,Tonnes,80.15151515
Andhra Pradesh,MEDAK,Sugarcane,2008-09,Whole Year,26002,Hectare,2073360,Tonnes,79.73848166
Andhra Pradesh,MEDAK,Sugarcane,2009-10,Whole Year,17127,Hectare,1398756,Tonnes,81.66964442
Andhra Pradesh,NALGONDA,Sugarcane,2008-09,Whole Year,166,Hectare,12868,Tonnes,77.51807229
Andhra Pradesh,NALGONDA,Sugarcane,2009-10,Whole Year,122,Hectare,10708,Tonnes,87.7704918
Andhra Pradesh,NIZAMABAD,Sugarcane,2007-08,Whole Year,19000,Hectare,1571000,Tonnes,82.68421053
Andhra Pradesh,NIZAMABAD,Sugarcane,2008-09,Whole Year,10619,Hectare,822276,Tonnes,77.43441002
Andhra Pradesh,NIZAMABAD,Sugarcane,2009-10,Whole Year,5936,Hectare,395727,Tonnes,66.66559973
Andhra Pradesh,PRAKASAM,Sugarcane,2008-09,Whole Year,251,Hectare,20080,Tonnes,80
Andhra Pradesh,PRAKASAM,Sugarcane,2009-10,Whole Year,144,Hectare,10656,Tonnes,74
Andhra Pradesh,RANGAREDDI,Sugarcane,2007-08,Whole Year,1000,Hectare,103000,Tonnes,103
Andhra Pradesh,RANGAREDDI,Sugarcane,2008-09,Whole Year,1265,Hectare,103214,Tonnes,81.59209486
Andhra Pradesh,RANGAREDDI,Sugarcane,2009-10,Whole Year,1094,Hectare,82200,Tonnes,75.13711152
Andhra Pradesh,SPSR NELLORE,Sugarcane,2007-08,Whole Year,10000,Hectare,946000,Tonnes,94.6
Andhra Pradesh,SPSR NELLORE,Sugarcane,2008-09,Whole Year,7825,Hectare,687108,Tonnes,87.80932907
Andhra Pradesh,SPSR NELLORE,Sugarcane,2009-10,Whole Year,4832,Hectare,486932,Tonnes,100.772351
Andhra Pradesh,SRIKAKULAM,Sugarcane,2007-08,Whole Year,11000,Hectare,778000,Tonnes,70.72727273
Andhra Pradesh,SRIKAKULAM,Sugarcane,2008-09,Whole Year,7139,Hectare,548044,Tonnes,76.76761451
Andhra Pradesh,SRIKAKULAM,Sugarcane,2009-10,Whole Year,4028,Hectare,287640,Tonnes,71.4101291
Andhra Pradesh,VISAKHAPATANAM,Sugarcane,2007-08,Whole Year,41000,Hectare,2554000,Tonnes,62.29268293
Andhra Pradesh,VISAKHAPATANAM,Sugarcane,2008-09,Whole Year,38998,Hectare,2201279,Tonnes,56.44594595
Andhra Pradesh,VISAKHAPATANAM,Sugarcane,2009-10,Whole Year,40038,Hectare,1845668,Tonnes,46.09790699
Andhra Pradesh,VIZIANAGARAM,Sugarcane,2007-08,Whole Year,22000,Hectare,1246000,Tonnes,56.63636364
Andhra Pradesh,VIZIANAGARAM,Sugarcane,2008-09,Whole Year,15900,Hectare,836945,Tonnes,52.63805031
Andhra Pradesh,VIZIANAGARAM,Sugarcane,2009-10,Whole Year,12077,Hectare,614676,Tonnes,50.89641467
Andhra Pradesh,WEST GODAVARI,Sugarcane,2007-08,Whole Year,35000,Hectare,3331000,Tonnes,95.17142857
Andhra Pradesh,WEST GODAVARI,Sugarcane,2008-09,Whole Year,29394,Hectare,2981148,Tonnes,101.4202899
Andhra Pradesh,WEST GODAVARI,Sugarcane,2009-10,Whole Year,20329,Hectare,2027847,Tonnes,99.75143883
Andhra Pradesh,ADILABAD,Sunflower,2007-08,Rabi,7000,Hectare,8000,Tonnes,1.142857143
Andhra Pradesh,ADILABAD,Sunflower,2008-09,Whole Year,7033,Hectare,6470,Tonnes,0.919948813
Andhra Pradesh,ADILABAD,Sunflower,2009-10,Whole Year,1576,Hectare,1242,Tonnes,0.788071066
Andhra Pradesh,ANANTAPUR,Sunflower,2007-08,Kharif,19000,Hectare,10000,Tonnes,0.526315789
Andhra Pradesh,ANANTAPUR,Sunflower,2007-08,Rabi,26000,Hectare,20000,Tonnes,0.769230769
Andhra Pradesh,ANANTAPUR,Sunflower,2008-09,Whole Year,42268,Hectare,26305,Tonnes,0.622338412
Andhra Pradesh,ANANTAPUR,Sunflower,2009-10,Whole Year,55286,Hectare,33503,Tonnes,0.605994284
Andhra Pradesh,CHITTOOR,Sunflower,2007-08,Kharif,1000,Hectare,,Tonnes,0
Andhra Pradesh,CHITTOOR,Sunflower,2007-08,Rabi,5000,Hectare,6000,Tonnes,1.2
Andhra Pradesh,CHITTOOR,Sunflower,2008-09,Whole Year,3183,Hectare,2015,Tonnes,0.633050581
Andhra Pradesh,CHITTOOR,Sunflower,2009-10,Whole Year,3280,Hectare,2647,Tonnes,0.807012195
Andhra Pradesh,EAST GODAVARI,Sunflower,2008-09,Whole Year,326,Hectare,330,Tonnes,1.012269939
Andhra Pradesh,EAST GODAVARI,Sunflower,2009-10,Whole Year,1435,Hectare,1399,Tonnes,0.974912892
Andhra Pradesh,GUNTUR,Sunflower,2008-09,Whole Year,100,Hectare,101,Tonnes,1.01
Andhra Pradesh,GUNTUR,Sunflower,2009-10,Whole Year,50,Hectare,49,Tonnes,0.98
Andhra Pradesh,KADAPA,Sunflower,2007-08,Kharif,6000,Hectare,7000,Tonnes,1.166666667
Andhra Pradesh,KADAPA,Sunflower,2007-08,Rabi,60000,Hectare,70000,Tonnes,1.166666667
Andhra Pradesh,KADAPA,Sunflower,2008-09,Whole Year,93468,Hectare,38470,Tonnes,0.411584713
Andhra Pradesh,KADAPA,Sunflower,2009-10,Whole Year,53688,Hectare,59819,Tonnes,1.114196841
Andhra Pradesh,KARIMNAGAR,Sunflower,2007-08,Rabi,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,KARIMNAGAR,Sunflower,2008-09,Whole Year,1463,Hectare,3265,Tonnes,2.231715653
Andhra Pradesh,KARIMNAGAR,Sunflower,2009-10,Whole Year,1080,Hectare,1535,Tonnes,1.421296296
Andhra Pradesh,KHAMMAM,Sunflower,2007-08,Rabi,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,KHAMMAM,Sunflower,2008-09,Whole Year,155,Hectare,193,Tonnes,1.24516129
Andhra Pradesh,KHAMMAM,Sunflower,2009-10,Whole Year,391,Hectare,385,Tonnes,0.984654731
Andhra Pradesh,KRISHNA,Sunflower,2008-09,Whole Year,42,Hectare,43,Tonnes,1.023809524
Andhra Pradesh,KRISHNA,Sunflower,2009-10,Whole Year,268,Hectare,261,Tonnes,0.973880597
Andhra Pradesh,KURNOOL,Sunflower,2007-08,Kharif,72000,Hectare,44000,Tonnes,0.611111111
Andhra Pradesh,KURNOOL,Sunflower,2007-08,Rabi,85000,Hectare,90000,Tonnes,1.058823529
Andhra Pradesh,KURNOOL,Sunflower,2008-09,Whole Year,144534,Hectare,113086,Tonnes,0.782417978
Andhra Pradesh,KURNOOL,Sunflower,2009-10,Whole Year,140629,Hectare,84432,Tonnes,0.600388256
Andhra Pradesh,MAHBUBNAGAR,Sunflower,2007-08,Kharif,10000,Hectare,6000,Tonnes,0.6
Andhra Pradesh,MAHBUBNAGAR,Sunflower,2007-08,Rabi,17000,Hectare,13000,Tonnes,0.764705882
Andhra Pradesh,MAHBUBNAGAR,Sunflower,2008-09,Whole Year,24279,Hectare,17355,Tonnes,0.714815272
Andhra Pradesh,MAHBUBNAGAR,Sunflower,2009-10,Whole Year,24340,Hectare,16387,Tonnes,0.673253903
Andhra Pradesh,MEDAK,Sunflower,2007-08,Kharif,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,MEDAK,Sunflower,2007-08,Rabi,18000,Hectare,28000,Tonnes,1.555555556
Andhra Pradesh,MEDAK,Sunflower,2008-09,Whole Year,15637,Hectare,28187,Tonnes,1.802583616
Andhra Pradesh,MEDAK,Sunflower,2009-10,Whole Year,14820,Hectare,20154,Tonnes,1.359919028
Andhra Pradesh,NALGONDA,Sunflower,2007-08,Rabi,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,NALGONDA,Sunflower,2008-09,Whole Year,1730,Hectare,2154,Tonnes,1.245086705
Andhra Pradesh,NALGONDA,Sunflower,2009-10,Whole Year,2039,Hectare,1897,Tonnes,0.930358019
Andhra Pradesh,NIZAMABAD,Sunflower,2007-08,Rabi,36000,Hectare,55000,Tonnes,1.527777778
Andhra Pradesh,NIZAMABAD,Sunflower,2008-09,Whole Year,29054,Hectare,35702,Tonnes,1.228815309
Andhra Pradesh,NIZAMABAD,Sunflower,2009-10,Whole Year,16170,Hectare,12613,Tonnes,0.780024737
Andhra Pradesh,PRAKASAM,Sunflower,2007-08,Kharif,3000,Hectare,2000,Tonnes,0.666666667
Andhra Pradesh,PRAKASAM,Sunflower,2007-08,Rabi,36000,Hectare,50000,Tonnes,1.388888889
Andhra Pradesh,PRAKASAM,Sunflower,2008-09,Whole Year,39982,Hectare,40780,Tonnes,1.019958982
Andhra Pradesh,PRAKASAM,Sunflower,2009-10,Whole Year,23750,Hectare,23312,Tonnes,0.981557895
Andhra Pradesh,RANGAREDDI,Sunflower,2008-09,Whole Year,442,Hectare,410,Tonnes,0.92760181
Andhra Pradesh,RANGAREDDI,Sunflower,2009-10,Whole Year,759,Hectare,648,Tonnes,0.853754941
Andhra Pradesh,SPSR NELLORE,Sunflower,2007-08,Kharif,4000,Hectare,3000,Tonnes,0.75
Andhra Pradesh,SPSR NELLORE,Sunflower,2007-08,Rabi,9000,Hectare,7000,Tonnes,0.777777778
Andhra Pradesh,SPSR NELLORE,Sunflower,2008-09,Whole Year,9050,Hectare,5392,Tonnes,0.595801105
Andhra Pradesh,SPSR NELLORE,Sunflower,2009-10,Whole Year,3883,Hectare,2903,Tonnes,0.747617821
Andhra Pradesh,SRIKAKULAM,Sunflower,2007-08,Rabi,5000,Hectare,7000,Tonnes,1.4
Andhra Pradesh,SRIKAKULAM,Sunflower,2008-09,Whole Year,2784,Hectare,2817,Tonnes,1.011853448
Andhra Pradesh,SRIKAKULAM,Sunflower,2009-10,Whole Year,2466,Hectare,2404,Tonnes,0.97485807
Andhra Pradesh,VISAKHAPATANAM,Sunflower,2007-08,Rabi,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,VISAKHAPATANAM,Sunflower,2008-09,Whole Year,350,Hectare,354,Tonnes,1.011428571
Andhra Pradesh,VISAKHAPATANAM,Sunflower,2009-10,Whole Year,282,Hectare,274,Tonnes,0.971631206
Andhra Pradesh,VIZIANAGARAM,Sunflower,2008-09,Whole Year,54,Hectare,55,Tonnes,1.018518519
Andhra Pradesh,VIZIANAGARAM,Sunflower,2009-10,Whole Year,41,Hectare,40,Tonnes,0.975609756
Andhra Pradesh,WARANGAL,Sunflower,2008-09,Whole Year,265,Hectare,330,Tonnes,1.245283019
Andhra Pradesh,WARANGAL,Sunflower,2009-10,Whole Year,241,Hectare,237,Tonnes,0.98340249
Andhra Pradesh,WEST GODAVARI,Sunflower,2007-08,Rabi,2000,Hectare,3000,Tonnes,1.5
Andhra Pradesh,WEST GODAVARI,Sunflower,2008-09,Whole Year,2340,Hectare,2368,Tonnes,1.011965812
Andhra Pradesh,WEST GODAVARI,Sunflower,2009-10,Whole Year,4049,Hectare,3948,Tonnes,0.975055569
Andhra Pradesh,ANANTAPUR,Sweet potato,2009-10,Whole Year,13,Hectare,77,Tonnes,5.923076923
Andhra Pradesh,CHITTOOR,Sweet potato,2008-09,Whole Year,110,Hectare,628,Tonnes,5.709090909
Andhra Pradesh,CHITTOOR,Sweet potato,2009-10,Whole Year,226,Hectare,1332,Tonnes,5.89380531
Andhra Pradesh,EAST GODAVARI,Sweet potato,2008-09,Whole Year,83,Hectare,1129,Tonnes,13.60240964
Andhra Pradesh,EAST GODAVARI,Sweet potato,2009-10,Whole Year,60,Hectare,771,Tonnes,12.85
Andhra Pradesh,GUNTUR,Sweet potato,2008-09,Whole Year,21,Hectare,286,Tonnes,13.61904762
Andhra Pradesh,GUNTUR,Sweet potato,2009-10,Whole Year,15,Hectare,193,Tonnes,12.86666667
Andhra Pradesh,KADAPA,Sweet potato,2008-09,Whole Year,31,Hectare,177,Tonnes,5.709677419
Andhra Pradesh,KADAPA,Sweet potato,2009-10,Whole Year,59,Hectare,348,Tonnes,5.898305085
Andhra Pradesh,KHAMMAM,Sweet potato,2008-09,Whole Year,31,Hectare,31,Tonnes,1
Andhra Pradesh,KHAMMAM,Sweet potato,2009-10,Whole Year,7,Hectare,14,Tonnes,2
Andhra Pradesh,KRISHNA,Sweet potato,2009-10,Whole Year,3,Hectare,39,Tonnes,13
Andhra Pradesh,KURNOOL,Sweet potato,2008-09,Whole Year,7,Hectare,40,Tonnes,5.714285714
Andhra Pradesh,KURNOOL,Sweet potato,2009-10,Whole Year,74,Hectare,436,Tonnes,5.891891892
Andhra Pradesh,PRAKASAM,Sweet potato,2008-09,Whole Year,204,Hectare,4280,Tonnes,20.98039216
Andhra Pradesh,PRAKASAM,Sweet potato,2009-10,Whole Year,129,Hectare,2484,Tonnes,19.25581395
Andhra Pradesh,RANGAREDDI,Sweet potato,2008-09,Whole Year,12,Hectare,12,Tonnes,1
Andhra Pradesh,RANGAREDDI,Sweet potato,2009-10,Whole Year,8,Hectare,16,Tonnes,2
Andhra Pradesh,SPSR NELLORE,Sweet potato,2008-09,Whole Year,41,Hectare,558,Tonnes,13.6097561
Andhra Pradesh,SPSR NELLORE,Sweet potato,2009-10,Whole Year,61,Hectare,359,Tonnes,5.885245902
Andhra Pradesh,SRIKAKULAM,Sweet potato,2008-09,Whole Year,106,Hectare,1442,Tonnes,13.60377358
Andhra Pradesh,SRIKAKULAM,Sweet potato,2009-10,Whole Year,40,Hectare,305,Tonnes,7.625
Andhra Pradesh,VISAKHAPATANAM,Sweet potato,2008-09,Whole Year,152,Hectare,394,Tonnes,2.592105263
Andhra Pradesh,VISAKHAPATANAM,Sweet potato,2009-10,Whole Year,68,Hectare,167,Tonnes,2.455882353
Andhra Pradesh,VIZIANAGARAM,Sweet potato,2008-09,Whole Year,20,Hectare,272,Tonnes,13.6
Andhra Pradesh,VIZIANAGARAM,Sweet potato,2009-10,Whole Year,15,Hectare,,Tonnes,0
Andhra Pradesh,WARANGAL,Sweet potato,2008-09,Whole Year,43,Hectare,43,Tonnes,1
Andhra Pradesh,WARANGAL,Sweet potato,2009-10,Whole Year,106,Hectare,214,Tonnes,2.018867925
Andhra Pradesh,WEST GODAVARI,Sweet potato,2008-09,Whole Year,42,Hectare,571,Tonnes,13.5952381
Andhra Pradesh,WEST GODAVARI,Sweet potato,2009-10,Whole Year,2,Hectare,26,Tonnes,13
Andhra Pradesh,CHITTOOR,Tapioca,2008-09,Whole Year,3,Hectare,37,Tonnes,12.33333333
Andhra Pradesh,CHITTOOR,Tapioca,2009-10,Whole Year,10,Hectare,131,Tonnes,13.1
Andhra Pradesh,EAST GODAVARI,Tapioca,2008-09,Whole Year,16210,Hectare,205202,Tonnes,12.65897594
Andhra Pradesh,EAST GODAVARI,Tapioca,2009-10,Whole Year,10765,Hectare,144412,Tonnes,13.41495588
Andhra Pradesh,SPSR NELLORE,Tapioca,2008-09,Whole Year,17,Hectare,211,Tonnes,12.41176471
Andhra Pradesh,SRIKAKULAM,Tapioca,2008-09,Whole Year,200,Hectare,644,Tonnes,3.22
Andhra Pradesh,SRIKAKULAM,Tapioca,2009-10,Whole Year,201,Hectare,630,Tonnes,3.134328358
Andhra Pradesh,VISAKHAPATANAM,Tapioca,2008-09,Whole Year,251,Hectare,915,Tonnes,3.645418327
Andhra Pradesh,VISAKHAPATANAM,Tapioca,2009-10,Whole Year,235,Hectare,893,Tonnes,3.8
Andhra Pradesh,VIZIANAGARAM,Tapioca,2008-09,Whole Year,29,Hectare,360,Tonnes,12.4137931
Andhra Pradesh,VIZIANAGARAM,Tapioca,2009-10,Whole Year,5,Hectare,65,Tonnes,13
Andhra Pradesh,WEST GODAVARI,Tapioca,2008-09,Whole Year,55,Hectare,683,Tonnes,12.41818182
Andhra Pradesh,WEST GODAVARI,Tapioca,2009-10,Whole Year,18,Hectare,235,Tonnes,13.05555556
Andhra Pradesh,ADILABAD,Tobacco,2009-10,Whole Year,12,Hectare,28,Tonnes,2.333333333
Andhra Pradesh,ANANTAPUR,Tobacco,2008-09,Whole Year,99,Hectare,158,Tonnes,1.595959596
Andhra Pradesh,ANANTAPUR,Tobacco,2009-10,Whole Year,700,Hectare,1179,Tonnes,1.684285714
Andhra Pradesh,CHITTOOR,Tobacco,2008-09,Whole Year,225,Hectare,359,Tonnes,1.595555556
Andhra Pradesh,CHITTOOR,Tobacco,2009-10,Whole Year,301,Hectare,508,Tonnes,1.687707641
Andhra Pradesh,EAST GODAVARI,Tobacco,2007-08,Whole Year,7000,Hectare,7000,Tonnes,1
Andhra Pradesh,EAST GODAVARI,Tobacco,2008-09,Whole Year,8227,Hectare,32814,Tonnes,3.988574207
Andhra Pradesh,EAST GODAVARI,Tobacco,2009-10,Whole Year,8990,Hectare,18802,Tonnes,2.091434928
Andhra Pradesh,GUNTUR,Tobacco,2007-08,Whole Year,2000,Hectare,5000,Tonnes,2.5
Andhra Pradesh,GUNTUR,Tobacco,2008-09,Whole Year,6246,Hectare,15890,Tonnes,2.544028178
Andhra Pradesh,GUNTUR,Tobacco,2009-10,Whole Year,9223,Hectare,21059,Tonnes,2.283313455
Andhra Pradesh,KADAPA,Tobacco,2008-09,Whole Year,324,Hectare,516,Tonnes,1.592592593
Andhra Pradesh,KADAPA,Tobacco,2009-10,Whole Year,377,Hectare,633,Tonnes,1.679045093
Andhra Pradesh,KARIMNAGAR,Tobacco,2008-09,Whole Year,324,Hectare,690,Tonnes,2.12962963
Andhra Pradesh,KARIMNAGAR,Tobacco,2009-10,Whole Year,673,Hectare,1275,Tonnes,1.894502229
Andhra Pradesh,KHAMMAM,Tobacco,2007-08,Whole Year,5000,Hectare,15000,Tonnes,3
Andhra Pradesh,KHAMMAM,Tobacco,2008-09,Whole Year,5449,Hectare,15461,Tonnes,2.837401358
Andhra Pradesh,KHAMMAM,Tobacco,2009-10,Whole Year,5327,Hectare,13463,Tonnes,2.527313685
Andhra Pradesh,KRISHNA,Tobacco,2007-08,Whole Year,5000,Hectare,12000,Tonnes,2.4
Andhra Pradesh,KRISHNA,Tobacco,2008-09,Whole Year,7145,Hectare,19515,Tonnes,2.731280616
Andhra Pradesh,KRISHNA,Tobacco,2009-10,Whole Year,7027,Hectare,19474,Tonnes,2.771310659
Andhra Pradesh,KURNOOL,Tobacco,2007-08,Whole Year,7000,Hectare,10000,Tonnes,1.428571429
Andhra Pradesh,KURNOOL,Tobacco,2008-09,Whole Year,11614,Hectare,18513,Tonnes,1.594024453
Andhra Pradesh,KURNOOL,Tobacco,2009-10,Whole Year,18627,Hectare,31479,Tonnes,1.689966178
Andhra Pradesh,MAHBUBNAGAR,Tobacco,2007-08,Whole Year,2000,Hectare,2000,Tonnes,1
Andhra Pradesh,MAHBUBNAGAR,Tobacco,2008-09,Whole Year,2723,Hectare,8706,Tonnes,3.197208961
Andhra Pradesh,MAHBUBNAGAR,Tobacco,2009-10,Whole Year,5389,Hectare,10245,Tonnes,1.901094823
Andhra Pradesh,MEDAK,Tobacco,2008-09,Whole Year,37,Hectare,130,Tonnes,3.513513514
Andhra Pradesh,MEDAK,Tobacco,2009-10,Whole Year,79,Hectare,150,Tonnes,1.898734177
Andhra Pradesh,NALGONDA,Tobacco,2008-09,Whole Year,79,Hectare,246,Tonnes,3.113924051
Andhra Pradesh,NALGONDA,Tobacco,2009-10,Whole Year,25,Hectare,54,Tonnes,2.16
Andhra Pradesh,NIZAMABAD,Tobacco,2008-09,Whole Year,204,Hectare,719,Tonnes,3.524509804
Andhra Pradesh,NIZAMABAD,Tobacco,2009-10,Whole Year,486,Hectare,1411,Tonnes,2.903292181
Andhra Pradesh,PRAKASAM,Tobacco,2007-08,Whole Year,57000,Hectare,67000,Tonnes,1.175438596
Andhra Pradesh,PRAKASAM,Tobacco,2008-09,Whole Year,81738,Hectare,120504,Tonnes,1.474271453
Andhra Pradesh,PRAKASAM,Tobacco,2009-10,Whole Year,94292,Hectare,157105,Tonnes,1.666154075
